	id	title	total.gross	distributer	genre	release.date	runtime	budget	MPAA.rating
1995	tosavealife.htm	To Save a Life 	3777210	Samuel Goldwyn	Drama	22/1/10	2 hrs. 0 min.	"$500,000 "	PG-13
1996	tothelimit.htm	To the Limit 	18254	First Run	Documentary	13/6/08	1 hrs. 35 min.	N/A	Unrated
1997	touchinghome.htm	Touching Home 	116353	CFI Releasing	Drama	30/4/10	1 hrs. 51 min.	N/A	PG-13
1998	tourist.htm	The Tourist 	67631157	Sony / Columbia	Romantic Thriller	10/12/10	1 hrs. 43 min.	$100 million	PG-13
1999	towelhead.htm	Towelhead 	372124	Warner Independent	Drama	12/9/08	1 hrs. 56 min.	N/A	R
2000	town10.htm	The Town 	92186262	Warner Bros.	Crime Drama	17/9/10	2 hrs. 3 min.	$37 million	R
2001	toystory3.htm	Toy Story 3 	415004880	Buena Vista	Animation	18/6/10	1 hrs. 43 min.	$200 million	G
2002	toystory3d.htm	Toy Story / Toy Story 2 	30702446	Buena Vista	Animation	2/10/09	2 hrs. 49 min.	N/A	G
2003	trade.htm	Trade 	214307	Roadside Attractions	Crime Drama	28/9/07	1 hrs. 53 min.	N/A	R
2004	traitor.htm	Traitor 	23530831	Overture Films	Drama / Thriller	27/8/08	1 hrs. 50 min.	$22 million	PG-13
2005	transformers06.htm	Transformers 	319246193	Paramount (DreamWorks)	Sci-Fi Action	3/7/07	2 hrs. 23 min.	$150 million	PG-13
2006	transformers2.htm	Transformers: Revenge of the Fallen 	402111870	Paramount (DreamWorks)	Sci-Fi Action	24/6/09	2 hrs. 24 min.	$200 million	PG-13
2007	transformers3.htm	Transformers: Dark of the Moon 	352390543	Paramount (DreamWorks)	Sci-Fi Action	29/6/11	2 hrs. 34 min.	$195 million	PG-13
2008	transporter3.htm	Transporter 3 	31715062	Lionsgate	Action	26/11/08	1 hrs. 40 min.	N/A	PG-13
2009	transsiberian.htm	Transsiberian 	2206405	First Look	Thriller	18/7/08	1 hrs. 47 min.	N/A	R
2010	traveling.htm	Love Happens 	22965110	Universal	Romance	18/9/09	1 hrs. 49 min.	$18 million	PG-13
2011	travelingpants2.htm	The Sisterhood of the Traveling Pants 2 	44089964	Warner Bros.	Comedy / Drama	6/8/08	1 hrs. 57 min.	$27 million	PG-13
2012	treatment.htm	The Treatment 	83354	New Yorker	Comedy	4/5/07	1 hrs. 26 min.	N/A	Unrated
2013	tree2011.htm	The Tree 	NA	Zeitgeist	Drama	15/7/11	1 hrs. 40 min.	N/A	Unrated
2014	treelessmountain.htm	Treeless Mountain 	60336	Oscilloscope Pictures	Foreign	22/4/09	1 hrs. 29 min.	N/A	Unrated
2015	treeoflife.htm	The Tree of Life 	13303319	Fox Searchlight	Drama	27/5/11	2 hrs. 18 min.	$32 million	PG-13
2016	treximax.htm	T-Rex: Back to the Cretaceous 	NA	IMAX	IMAX	23/10/98	0 hrs. 45 min.	N/A	Unrated
2017	triadelection.htm	Triad Election 	55758	Tartan	Foreign	25/4/07	1 hrs. 32 min.	N/A	Unrated
2018	trip2011.htm	The Trip 	2030962	IFC	Comedy	10/6/11	1 hrs. 47 min.	N/A	Unrated
2019	trollhunter.htm	Trollhunter 	253444	Magnolia	Foreign	10/6/11	1 hrs. 30 min.	N/A	PG-13
2020	tron2.htm	Tron Legacy 	172062763	Buena Vista	Sci-Fi Action	17/12/10	2 hrs. 5 min.	$170 million	PG
2021	tropicthunder.htm	Tropic Thunder 	110515313	Paramount (DreamWorks)	Action Comedy	13/8/08	1 hrs. 47 min.	$92 million	R
2022	troublethewater.htm	Trouble the Water 	520151	Zeitgeist	Documentary	22/8/08	1 hrs. 33 min.	N/A	Unrated
2023	trucker.htm	Trucker 	52429	"Monterey Media, Inc."	Drama	9/10/09	1 hrs. 30 min.	N/A	R
2024	truegrit2010.htm	True Grit 	171243005	Paramount	Western	22/12/10	1 hrs. 50 min.	$38 million	PG-13
2025	truloved.htm	Tru Loved 	9467	Regent Releasing	Drama	17/10/08	1 hrs. 39 min.	N/A	R
2026	trumbo.htm	Trumbo 	109057	Samuel Goldwyn	Documentary	27/6/08	1 hrs. 36 min.	N/A	PG-13
2027	trust2011.htm	Trust 	120016	Millennium Ent.	Drama	1/4/11	1 hrs. 45 min.	$4 million	R
2028	trusttheman.htm	Trust the Man 	1530535	Fox Searchlight	Romantic Comedy	18/8/06	1 hrs. 43 min.	N/A	R
2029	tsotsi.htm	Tsotsi 	2912606	Miramax	Foreign	24/2/06	1 hrs. 34 min.	N/A	R
2030	tulpan.htm	Tulpan 	158741	Zeitgeist	Foreign	1/4/09	1 hrs. 40 min.	N/A	Unrated
2031	turistas.htm	Turistas 	7027762	Fox Atomic	Thriller	1/12/06	1 hrs. 32 min.	$10 million	R
2032	turtle.htm	Turtle: The Incredible Journey 	386073	Hannover House	Documentary	24/6/11	1 hrs. 20 min.	N/A	G
2033	tuyasmarriage.htm	Tuya's Marriage 	88148	Music Box Films	Foreign	4/4/08	1 hrs. 26 min.	N/A	Unrated
2034	tvset.htm	The TV Set 	NA	ThinkFilm	Comedy	6/4/07	1 hrs. 27 min.	N/A	R
2035	twelveandholding.htm	Twelve and Holding 	96464	IFC	Drama	19/5/06	1 hrs. 30 min.	N/A	R
2036	twilight08.htm	Twilight 	192769854	Summit Entertainment	Romance	21/11/08	2 hrs. 0 min.	$37 million	PG-13
2037	twodrifters.htm	Two Drifters 	24452	Strand	Foreign	23/6/06	1 hrs. 41 min.	N/A	Unrated
2038	twolovers.htm	Two Lovers 	3149034	Magnolia	Romance	13/2/09	1 hrs. 48 min.	N/A	R
2039	twoorthreethingsiknowabouther.htm	Two or Three Things I Know About Her 	104038	Rialto	Foreign	17/11/06	1 hrs. 30 min.	N/A	Unrated
2040	typhoon.htm	Typhoon 	139059	Paramount Classics	Foreign / Action	2/6/06	2 hrs. 4 min.	N/A	R
2041	tyson.htm	Tyson 	887918	Sony Classics	Documentary	24/4/09	1 hrs. 30 min.	N/A	R
2042	u23d.htm	U2 3D 	10363341	National Geographic Entertainment	IMAX	23/1/08	1 hrs. 20 min.	N/A	G
2043	uglytruth.htm	The Ugly Truth 	88915214	Sony / Columbia	Romantic Comedy	24/7/09	1 hrs. 36 min.	$38 million	R
2044	ultimategift.htm	The Ultimate Gift 	3438735	The Bigger Picture	Drama	9/3/07	1 hrs. 57 min.	N/A	PG
2045	unaccompaniedminors.htm	Unaccompanied Minors 	16655224	Warner Bros.	Comedy	8/12/06	1 hrs. 29 min.	$25 million	PG
2046	unborn09.htm	The Unborn 	42670410	Universal	Horror	9/1/09	1 hrs. 28 min.	$16 million	PG-13
2047	uncertainty.htm	Uncertainty 	36689	IFC	Drama	13/11/09	1 hrs. 41 min.	N/A	Unrated
2048	uncleboonmee.htm	Uncle Boonmee Who Can Recall His Past Lives 	184292	Strand	Foreign	2/3/11	1 hrs. 54 min.	N/A	Unrated
2049	unconscious.htm	Unconscious 	68501	Regent Releasing	Foreign	29/12/06	1 hrs. 48 min.	N/A	R
2050	undefeated11.htm	The Undefeated 	116381	Arc Entertainment	Documentary	15/7/11	1 hrs. 53 min.	N/A	PG-13
2051	underboardwalk.htm	Under the Boardwalk: The Monopoly Story 	13080	Tostie Productions	Documentary	4/3/11	1 hrs. 28 min.	N/A	G
2052	underdog.htm	Underdog 	43760605	Buena Vista	Family Comedy	3/8/07	1 hrs. 24 min.	N/A	PG
2053	underourskin.htm	Under Our Skin 	98548	Shadow Dist.	Documentary	19/6/09	1 hrs. 44 min.	N/A	Unrated
2054	underthesamemoon.htm	Under the Same Moon 	12590147	Weinstein Company	Drama	19/3/08	1 hrs. 46 min.	N/A	PG-13
2055	underthesea3d.htm	Under the Sea 3D 	NA	Warner Bros.	IMAX	13/2/09	0 hrs. 40 min.	N/A	G
2056	underworld3.htm	Underworld: Rise of the Lycans 	45802315	Sony / Screen Gems	Action Horror	23/1/09	1 hrs. 32 min.	$35 million	R
2057	unforeseen.htm	The Unforeseen 	90287	Cinema Guild	Documentary	29/2/08	1 hrs. 28 min.	N/A	Unrated
2058	unidentified.htm	Unidentified 	224099	Five &amp; Two Pictures	Sci-Fi	28/4/06	1 hrs. 25 min.	"$400,000 "	PG
2059	uninvited.htm	The Uninvited 	28596818	Paramount (DreamWorks)	Horror	30/1/09	1 hrs. 27 min.	N/A	PG-13
2060	united93.htm	United 93 	31483450	Universal	Drama / Thriller	28/4/06	1 hrs. 30 min.	$15 million	R
2061	unknown.htm	Unknown 	26403	IFC	Drama / Thriller	3/11/06	1 hrs. 26 min.	N/A	Unrated
2062	unknownwhitemale11.htm	Unknown 	63686397	Warner Bros.	Drama / Thriller	18/2/11	1 hrs. 49 min.	$30 million	PG-13
2063	unmistakenchild.htm	Unmistaken Child 	306140	Oscilloscope Pictures	Documentary	3/6/09	1 hrs. 42 min.	N/A	Unrated
2064	unreasonableman.htm	An Unreasonable Man 	176647	IFC	Documentary	31/1/07	2 hrs. 2 min.	N/A	Unrated
2065	unstoppable.htm	Unstoppable 	81562942	Fox	Action Thriller	12/11/10	1 hrs. 38 min.	$100 million	PG-13
2066	untilthelighttakesus.htm	Until the Light Takes Us 	130441	Variance Films	Documentary	4/12/09	1 hrs. 33 min.	N/A	Unrated
2067	untitled.htm	(Untitled) 	230600	Samuel Goldwyn	Comedy	23/10/09	1 hrs. 36 min.	N/A	R
2068	untitledvampirespoof.htm	Vampires Suck 	36661504	Fox	Horror Comedy	18/8/10	1 hrs. 20 min.	$20 million	PG-13
2069	untraceable.htm	Untraceable 	28687835	Sony / Screen Gems	Thriller	25/1/08	1 hrs. 41 min.	$35 million	R
2070	up.htm	Up 	293004164	Buena Vista	Animation	29/5/09	1 hrs. 36 min.	$175 million	PG
2071	upintheair.htm	Up in the Air 	83823381	Paramount	Comedy / Drama	4/12/09	1 hrs. 49 min.	$25 million	R
2072	uptheyangtze.htm	Up the Yangtze 	783969	Zeitgeist	Documentary	25/4/08	1 hrs. 33 min.	N/A	Unrated
2073	usvsjohnlennon.htm	The U.S. Vs. John Lennon 	1109146	Lionsgate	Documentary	15/9/06	1 hrs. 39 min.	N/A	PG-13
2074	vacancy.htm	Vacancy 	19363565	Sony / Screen Gems	Horror Thriller	20/4/07	1 hrs. 20 min.	$19 million	R
2075	vajraskyovertibet.htm	Vajra Sky Over Tibet 	62356	Truly Indie	Documentary	18/8/06	1 hrs. 29 min.	N/A	Unrated
2076	valentinesday.htm	Valentine's Day 	110485654	Warner Bros.	Romantic Comedy	12/2/10	1 hrs. 57 min.	$52 million	PG-13
2077	valentinolastemperor.htm	Valentino: The Last Emperor 	1755134	Truly Indie	Documentary	18/3/09	1 hrs. 36 min.	N/A	PG-13
2078	valet.htm	The Valet 	1926800	Sony Classics	Foreign	20/4/07	1 hrs. 25 min.	N/A	PG-13
2079	valhallarising.htm	Valhalla Rising 	30638	IFC	Sci-Fi Action	16/7/10	1 hrs. 30 min.	N/A	Unrated
2080	valkyrie.htm	Valkyrie 	83077833	United Artists	Thriller	25/12/08	2 hrs. 0 min.	$75 million	PG-13
2081	vanaja.htm	Vanaja 	161590	Emerging Pictures	Foreign	31/8/07	1 hrs. 51 min.	N/A	Unrated
2082	vanishingon7thstreet.htm	Vanishing on 7th Street 	22729	Magnolia	Horror Thriller	18/2/11	1 hrs. 33 min.	N/A	R
2083	vantagepoint.htm	Vantage Point 	72266306	Sony / Columbia	Thriller	22/2/08	1 hrs. 30 min.	$40 million	PG-13
2084	vanwilder2.htm	National Lampoon's Van Wilder: The Rise of Taj 	4300645	MGM	Comedy	1/12/06	1 hrs. 35 min.	N/A	R
2085	venus.htm	Venus 	3347411	Miramax	Drama	21/12/06	1 hrs. 35 min.	N/A	R
2086	verdictonauschwitz.htm	Verdict on Auschwitz 	11396	First Run	Documentary	12/1/07	3 hrs. 0 min.	N/A	Unrated
2087	vforvendetta.htm	V for Vendetta 	70511035	Warner Bros.	Action Thriller	17/3/06	2 hrs. 11 min.	$54 million	R
2088	vickycristinabarcelona.htm	Vicky Cristina Barcelona 	23216709	MGM (Weinstein)	Comedy	15/8/08	1 hrs. 36 min.	N/A	PG-13
2089	vidalsassoon.htm	Vidal Sassoon: The Movie 	85974	Phase 4	Documentary	11/2/11	1 hrs. 30 min.	N/A	PG
2090	videocracy.htm	Videocracy 	23720	Kino	Documentary	12/2/10	1 hrs. 25 min.	N/A	Unrated
2091	villagebarbershop.htm	Village Barbershop 	2359	"Monterey Media, Inc."	Drama	16/1/09	1 hrs. 39 min.	N/A	Unrated
2092	vincere.htm	Vincere 	619162	IFC	Historical Drama	19/3/10	2 hrs. 8 min.	$13 million	Unrated
2093	violettendencies.htm	Violet Tendencies 	13304	Embrem Entertainment	Comedy	5/11/10	1 hrs. 39 min.	N/A	Unrated
2094	violin07.htm	The Violin 	65298	Film Movement	Foreign	5/12/07	1 hrs. 38 min.	N/A	Unrated
2095	visitor08.htm	The Visitor 	9427089	Overture Films	Comedy / Drama	11/4/08	1 hrs. 43 min.	N/A	PG-13
2096	vitus.htm	Vitus 	187480	Sony Classics	Foreign	29/6/07	2 hrs. 3 min.	$2.5 million	PG
2097	vivariva.htm	Viva Riva! 	NA	Music Box Films	Foreign	10/6/11	1 hrs. 36 min.	N/A	R
2098	vivere.htm	Vivere 	3625	Regent Releasing	Foreign	29/2/08	1 hrs. 42 min.	N/A	R
2099	volver.htm	Volver 	12899867	Sony Classics	Foreign	3/11/06	1 hrs. 51 min.	N/A	R
2100	w.htm	W. 	25534493	Lionsgate	Historical Drama	17/10/08	2 hrs. 9 min.	$25.1 million	PG-13
2101	wackness.htm	The Wackness 	2077116	Sony Classics	Comedy	3/7/08	1 hrs. 35 min.	N/A	R
2102	waistdeep.htm	Waist Deep 	21344312	Rogue Pictures	Crime Thriller	23/6/06	1 hrs. 37 min.	N/A	R
2103	waitingforarmageddon.htm	Waiting for Armageddon 	10501	First Run	Documentary	8/1/10	1 hrs. 14 min.	N/A	Unrated
2104	waitingforsuperman.htm	Waiting for <i>&quot;Superman&quot;</i> 	6417135	Paramount Vantage	Documentary	24/9/10	1 hrs. 42 min.	N/A	PG
2105	waitress.htm	Waitress 	19074800	Fox Searchlight	Romantic Comedy	2/5/07	1 hrs. 44 min.	N/A	PG-13
2106	wakeupsid.htm	Wake Up Sid 	718766	UTV Communications	Foreign	2/10/09	2 hrs. 18 min.	N/A	Unrated
2107	wakingsleepingbeauty.htm	Waking Sleeping Beauty 	80741	Buena Vista	Documentary	26/3/10	1 hrs. 26 min.	N/A	PG
2108	walker.htm	The Walker 	79698	ThinkFilm	Drama	7/12/07	1 hrs. 47 min.	N/A	R
2109	walkhard.htm	Walk Hard: The Dewey Cox Story 	18317151	Sony / Columbia	Comedy	21/12/07	1 hrs. 36 min.	$35 million	R
2110	walkingondeadfish.htm	Walking on Dead Fish 	30328	Variance Films	Documentary	19/9/08	1 hrs. 32 min.	N/A	PG-13
2111	wallstreet2.htm	Wall Street: Money Never Sleeps 	52474616	Fox	Drama	24/9/10	2 hrs. 7 min.	$70 million	PG-13
2112	waltandelgrupo.htm	Walt &amp; El Grupo 	20521	Buena Vista	Documentary	9/9/09	1 hrs. 46 min.	N/A	PG
2113	waltzinganna.htm	Waltzing Anna 	11455	Kindred Media Group	Comedy	11/8/06	1 hrs. 28 min.	N/A	PG-13
2114	waltzwithbashir.htm	Waltz with Bashir 	2283849	Sony Classics	Foreign	25/12/08	1 hrs. 30 min.	N/A	R
2115	wanted.htm	Wanted 	134508551	Universal	Action / Adventure	27/6/08	1 hrs. 48 min.	$75 million	R
2116	war07.htm	WAR 	22486409	Lionsgate	Action	24/8/07	1 hrs. 39 min.	N/A	R
2117	wardance.htm	War/Dance 	115210	ThinkFilm	Documentary	9/11/07	1 hrs. 45 min.	N/A	PG-13
2118	wareaglearkansas.htm	"War Eagle, Arkansas "	123670	Hannover House	Drama	12/6/09	1 hrs. 33 min.	N/A	PG-13
2119	warinc.htm	"War, Inc. "	580862	First Look	Comedy	23/5/08	1 hrs. 46 min.	N/A	R
2120	warriorsway.htm	The Warrior's Way 	5666340	Relativity	Western	3/12/10	1 hrs. 40 min.	$42 million	R
2121	wartapes.htm	The War Tapes 	254190	SenArt/Scranton-Lacy Films	Documentary	2/6/06	1 hrs. 37 min.	N/A	Unrated
2122	wassuprockers.htm	Wassup Rockers 	221574	First Look	Drama	23/6/06	1 hrs. 51 min.	N/A	R
2123	wasteland.htm	Waste Land 	187716	Arthouse Films	Documentary	29/10/10	1 hrs. 39 min.	N/A	Unrated
2124	watchmen.htm	Watchmen 	107509799	Warner Bros.	Action / Adventure	6/3/09	2 hrs. 43 min.	$130 million	R
2125	water06.htm	Water 	3278815	Fox Searchlight	Foreign	28/4/06	1 hrs. 54 min.	N/A	R
2126	waterforelephants.htm	Water for Elephants 	58709717	Fox	Drama	22/4/11	2 hrs. 0 min.	$38 million	PG-13
2127	waterhorse.htm	The Water Horse: Legend of the Deep 	40946255	Sony (Revolution)	Fantasy	25/12/07	1 hrs. 52 min.	N/A	PG
2128	waterlilies.htm	Water Lilies 	85440	Koch Lorber Films	Foreign	4/4/08	1 hrs. 25 min.	N/A	Unrated
2129	wayback.htm	The Way Back 	2701859	Newmarket	Drama	21/1/11	1 hrs. 59 min.	$30 million	PG-13
2130	waywegetby.htm	The Way We Get By 	NA	International Film Circuit	Documentary	17/7/09	1 hrs. 24 min.	N/A	Unrated
2131	wearemarshall.htm	We Are Marshall 	43545364	Warner Bros.	Sports Drama	22/12/06	2 hrs. 7 min.	N/A	PG
2132	weathergirl.htm	Weather Girl 	22779	New American Vision	Comedy	10/7/09	1 hrs. 32 min.	N/A	R
2133	weirdsville.htm	Weirdsville 	8161	Magnolia	Crime Comedy	5/10/07	1 hrs. 30 min.	N/A	R
2134	welcometotherileys.htm	Welcome to the Rileys 	158898	Samuel Goldwyn	Drama	29/10/10	1 hrs. 50 min.	N/A	R
2135	weliveinpublic.htm	We Live in Public 	41711	Abramorama	Documentary	28/8/09	1 hrs. 30 min.	N/A	Unrated
2136	wendellbakerstory.htm	The Wendell Baker Story 	127414	ThinkFilm	Comedy	18/5/07	1 hrs. 39 min.	N/A	PG-13
2137	wendyandlucy.htm	Wendy and Lucy 	865695	Oscilloscope Pictures	Drama	10/12/08	1 hrs. 20 min.	N/A	R
2138	weownthenight.htm	We Own the Night 	28563179	Sony / Columbia	Crime Drama	12/10/07	1 hrs. 58 min.	$21 million	R
2139	weretheworldmine.htm	Were the World Mine 	123789	Speak Productions	Comedy	31/10/08	1 hrs. 35 min.	N/A	Unrated
2140	whaledreamers.htm	whaledreamers 	10584	"Monterey Media, Inc."	Documentary	26/9/08	1 hrs. 23 min.	N/A	Unrated
2141	whateverworks.htm	Whatever Works 	5306706	Sony Classics	Comedy	19/6/09	1 hrs. 32 min.	N/A	PG-13
2142	whathappensinvegas.htm	What Happens in Vegas 	80277646	Fox	Comedy	9/5/08	1 hrs. 39 min.	$35 million	PG-13
2143	whatif.htm	What If... 	814906	Five &amp; Two Pictures	Drama	20/8/10	1 hrs. 40 min.	N/A	PG
2144	whatjusthappened.htm	What Just Happened? 	1090947	Magnolia	Comedy / Drama	17/10/08	1 hrs. 47 min.	N/A	R
2145	whatwedoissecret.htm	What We Do Is Secret 	58776	Peace Arch Entertainment	Music Drama	8/8/08	1 hrs. 32 min.	N/A	R
2146	whatwomenwant2011.htm	What Women Want 	123526	China Lion	Foreign	3/2/11	1 hrs. 40 min.	N/A	Unrated
2147	whatwouldjesusbuy.htm	What Would Jesus Buy? 	200010	Warrior Poets Releasing	Documentary	16/11/07	1 hrs. 30 min.	N/A	PG
2148	whendidyoulastseeyourfather.htm	When Did You Last See Your Father 	1077273	Sony Classics	Drama	6/6/08	1 hrs. 32 min.	N/A	PG-13
2149	wheninrome.htm	When in Rome 	32680633	Buena Vista	Romantic Comedy	29/1/10	1 hrs. 31 min.	N/A	PG-13
2150	whenweleave.htm	When We Leave 	19631	Olive Films	Foreign	28/1/11	1 hrs. 59 min.	N/A	Unrated
2151	whenyourestrange.htm	When You're Strange 	246078	Abramorama	Documentary	9/4/10	1 hrs. 30 min.	N/A	R
2152	whereintheworldisosamabinladen.htm	Where in the World Is Osama Bin Laden? 	384955	Weinstein Company	Documentary	18/4/08	1 hrs. 33 min.	N/A	PG-13
2153	wherethewildthingsare.htm	Where the Wild Things Are 	77233467	Warner Bros.	Family Adventure	16/10/09	1 hrs. 34 min.	$100 million	PG
2154	whipit.htm	Whip It 	13043363	Fox Searchlight	Comedy	2/10/09	1 hrs. 51 min.	$15 million	PG-13
2155	whistleblower11.htm	The Whistleblower 	1124966	Samuel Goldwyn	Drama	5/8/11	1 hrs. 52 min.	N/A	R
2156	whiteirishdrinkers.htm	White Irish Drinkers 	31056	Screen Media	Drama	25/3/11	1 hrs. 49 min.	N/A	R
2157	whitematerial.htm	White Material 	304020	IFC	Foreign	19/11/10	1 hrs. 40 min.	N/A	Unrated
2158	whiteonrice.htm	White on Rice 	69171	Variance Films	Comedy	11/9/09	1 hrs. 26 min.	N/A	PG-13
2159	whiteout.htm	Whiteout 	10275638	Warner Bros.	Thriller	11/9/09	1 hrs. 46 min.	$35 million	R
2160	whiteribbon.htm	The White Ribbon 	2222862	Sony Classics	Foreign	30/12/09	2 hrs. 24 min.	$18 million	R
2161	whizkids.htm	Whiz Kids 	5386	Shadow Dist.	Documentary	4/6/10	1 hrs. 22 min.	N/A	Unrated
2162	whoisjacksonpollock.htm	Who the #$&amp;% Is Jackson Pollock 	13710	Picturehouse	Documentary	15/11/06	1 hrs. 15 min.	N/A	PG-13
2163	whokilledtheelectriccar.htm	Who Killed the Electric Car? 	1678874	Sony Classics	Documentary	28/6/06	1 hrs. 30 min.	N/A	PG
2164	wholenewthing.htm	Whole New Thing 	11445	Picture This!	Comedy / Drama	6/4/07	1 hrs. 32 min.	N/A	Unrated
2165	whosyourcaddy.htm	Who's Your Caddy? 	5713425	MGM (Weinstein)	Sports Comedy	27/7/07	1 hrs. 33 min.	N/A	PG-13
2166	whydidigetmarried.htm	Tyler Perry's Why Did I Get Married? 	55204525	Lionsgate	Comedy	12/10/07	1 hrs. 58 min.	N/A	PG-13
2167	whydidigetmarriedtoo.htm	Tyler Perry's Why Did I Get Married Too? 	60095852	Lionsgate	Comedy / Drama	2/4/10	2 hrs. 1 min.	$20 million	PG-13
2168	wickerman.htm	The Wicker Man 	23649127	Warner Bros.	Horror Thriller	1/9/06	1 hrs. 46 min.	$40 million	PG-13
2169	wiigapatow.htm	Bridesmaids 	169106725	Universal	Comedy	13/5/11	2 hrs. 5 min.	$32.5 million	R
2170	wild.htm	The Wild 	37384046	Buena Vista	Animation	14/4/06	1 hrs. 34 min.	$80 million	G
2171	wildgrass.htm	Wild Grass 	403952	Sony Classics	Foreign	25/6/10	1 hrs. 44 min.	N/A	PG
2172	wildhogs.htm	Wild Hogs 	168273550	Buena Vista	Comedy	2/3/07	1 hrs. 39 min.	N/A	PG-13
2173	wildsafari.htm	Wild Safari 3D 	16621530	N Wave	IMAX	8/4/05	0 hrs. 45 min.	N/A	Unrated
2174	wildtarget.htm	Wild Target 	108589	Freestyle Releasing	Comedy Thriller	29/10/10	1 hrs. 38 min.	$8 million	PG-13
2175	wildwestcomedyshow.htm	Vince Vaughn's Wild West Comedy Show: 30 Days &amp; 30 Nights - From Hollywood to the Heartland 	603894	Picturehouse	Documentary	8/2/08	1 hrs. 50 min.	N/A	R
2176	williamburroughsmanwithin.htm	William S. Burroughs: A Man Within 	46380	Oscilloscope Pictures	Documentary	17/11/10	1 hrs. 30 min.	N/A	Unrated
2177	willowtree.htm	The Willow Tree 	25752	New Yorker	Foreign	3/8/07	1 hrs. 36 min.	N/A	Unrated
2178	windthatshakesthebarley.htm	The Wind That Shakes the Barley 	1836089	IFC	War Drama	16/3/07	2 hrs. 7 min.	N/A	Unrated
2179	winkandasmile.htm	A Wink and a Smile 	20169	First Run	Documentary	1/5/09	1 hrs. 31 min.	N/A	Unrated
2180	winnebagoman.htm	Winnebago Man 	181039	Kino	Documentary	9/7/10	1 hrs. 27 min.	N/A	Unrated
2181	winniethepooh.htm	Winnie the Pooh 	26692846	Buena Vista	Animation	15/7/11	1 hrs. 3 min.	$30 million	G
2182	winterinwartime.htm	Winter in Wartime 	543100	Sony Classics	Foreign	18/3/11	1 hrs. 43 min.	N/A	R
2183	wintersbone.htm	Winter's Bone 	6531503	Roadside Attractions	Drama	11/6/10	1 hrs. 40 min.	$2 million	R
2184	winwin.htm	Win Win 	10179275	Fox Searchlight	Comedy	18/3/11	1 hrs. 46 min.	N/A	R
2185	withouttheking.htm	Without the King 	8663	First Run	Documentary	25/4/08	1 hrs. 23 min.	N/A	Unrated
2186	witlessprotection.htm	Witless Protection 	4161625	Lionsgate	Action Comedy	22/2/08	1 hrs. 37 min.	N/A	PG-13
2187	witnesses.htm	The Witnesses 	78440	Strand	Foreign	1/2/08	1 hrs. 52 min.	N/A	Unrated
2188	wolfman.htm	The Wolfman 	61979680	Universal	Horror	12/2/10	1 hrs. 42 min.	$150 million	R
2189	wolverine.htm	X-Men Origins: Wolverine 	179883157	Fox	Action / Adventure	1/5/09	1 hrs. 47 min.	$150 million	PG-13
2190	womanonthebeach.htm	Woman on the Beach 	23686	New Yorker	Foreign	9/1/08	1 hrs. 40 min.	N/A	Unrated
2191	women08.htm	The Women 	26902075	Picturehouse	Comedy	12/9/08	1 hrs. 54 min.	$16 million	PG-13
2192	womenartrevolution.htm	"Women, Art, Revolution "	NA	Zeitgeist	Documentary	1/6/11	1 hrs. 23 min.	N/A	Unrated
2193	wondrousoblivion.htm	Wondrous Oblivion 	88560	Palm	Comedy / Drama	21/7/06	1 hrs. 46 min.	N/A	PG
2194	woodmans.htm	The Woodmans 	NA	Lorber Films	Documentary	19/1/11	1 hrs. 22 min.	N/A	Unrated
2195	wordplay.htm	Wordplay 	3121270	IFC	Documentary	16/6/06	1 hrs. 34 min.	N/A	PG
2196	wordsofmyperfectteacher.htm	Words of My Perfect Teacher 	20318	International Film Circuit	Documentary	22/12/06	1 hrs. 43 min.	N/A	Unrated
2197	workandtheglory3.htm	The Work and the Glory III: A House Divided 	1325092	Excel	Period Drama	22/11/06	1 hrs. 33 min.	$6.5 million	PG
2198	worldsfastestindian.htm	The World's Fastest Indian 	5128124	Magnolia	Period Drama	7/12/05	2 hrs. 7 min.	$25 million	PG-13
2199	worldsgreatestdad.htm	World's Greatest Dad 	221805	Magnolia	Comedy	21/8/09	1 hrs. 39 min.	N/A	R
2200	worldunseen.htm	The World Unseen 	17808	Regent Releasing	Period Drama	7/11/08	1 hrs. 34 min.	N/A	PG-13
2201	wrestler.htm	The Wrestler 	26238243	Fox Searchlight	Sports Drama	17/12/08	1 hrs. 45 min.	$6 million	R
2202	wrestlingwithangels.htm	Wrestling with Angels: Playwright Tony Kushner 	24729	Balcony Releasing	Documentary	4/10/06	1 hrs. 38 min.	N/A	Unrated
2203	wristcutters.htm	Wristcutters: A Love Story 	446165	After Dark Films	Fantasy Comedy	19/10/07	1 hrs. 31 min.	N/A	R
